id,nome,idade,salario,data_cadastro,ativo
496,Cliente_496,63,6294.373812729379,2021-05-10,False
497,Cliente_497,41,9994.181496092511,2021-05-11,True
498,Cliente_498,67,6002.259232934617,2021-05-12,True
499,Cliente_499,49,5258.891062732,2021-05-13,True
500,Cliente_500,64,3815.693708550288,2021-05-14,False
501,Cliente_501,39,2084.70320907818,2021-05-15,True
502,Cliente_502,40,7579.213043124535,2021-05-16,False
503,Cliente_503,19,2733.391250070674,2021-05-17,False
504,Cliente_504,44,2037.5381912255596,2021-05-18,True
505,Cliente_505,59,4795.863937574613,2021-05-19,False
506,Cliente_506,19,8158.076541631876,2021-05-20,True
507,Cliente_507,43,7705.580933081984,2021-05-21,True
508,Cliente_508,34,1493.9435318182743,2021-05-22,True
509,Cliente_509,57,5096.2931653254045,2021-05-23,False
510,Cliente_510,50,5701.91118464052,2021-05-24,True
511,Cliente_511,26,6800.9198556324,2021-05-25,False
512,Cliente_512,60,6851.506153989053,2021-05-26,True
513,Cliente_513,71,4282.275245115752,2021-05-27,True
514,Cliente_514,65,6046.0947460316265,2021-05-28,True
515,Cliente_515,56,5329.556954596778,2021-05-29,False
516,Cliente_516,46,8964.98520870953,2021-05-30,False
517,Cliente_517,59,5772.386193714102,2021-05-31,False
518,Cliente_518,72,4969.289455733455,2021-06-01,True
519,Cliente_519,43,4640.369047136657,2021-06-02,True
520,Cliente_520,52,6151.849834901192,2021-06-03,False
521,Cliente_521,67,8235.792814608078,2021-06-04,False
522,Cliente_522,42,5845.613413427088,2021-06-05,False
523,Cliente_523,41,6954.896575724873,2021-06-06,False
524,Cliente_524,30,7640.701902158725,2021-06-07,False
525,Cliente_525,77,5681.5129889085865,2021-06-08,False
526,Cliente_526,75,4841.353509893779,2021-06-09,True
527,Cliente_527,24,8889.988400762046,2021-06-10,False
528,Cliente_528,74,4757.554756251029,2021-06-11,True
529,Cliente_529,53,5157.485655180289,2021-06-12,True
530,Cliente_530,62,9913.071820075997,2021-06-13,False
531,Cliente_531,37,1002.1377121829612,2021-06-14,False
532,Cliente_532,18,2669.2561861905024,2021-06-15,True
533,Cliente_533,25,4455.675009277532,2021-06-16,False
534,Cliente_534,63,9393.309184827276,2021-06-17,False
535,Cliente_535,33,1630.2673517272392,2021-06-18,True
536,Cliente_536,31,1085.3689026564828,2021-06-19,True
537,Cliente_537,29,1474.1545237950572,2021-06-20,True
538,Cliente_538,68,1796.8906955225634,2021-06-21,False
539,Cliente_539,40,1338.370958856348,2021-06-22,True
540,Cliente_540,32,5318.031941708543,2021-06-23,False
541,Cliente_541,45,6226.81486504595,2021-06-24,True
542,Cliente_542,51,3445.1827396210365,2021-06-25,True
543,Cliente_543,19,4584.58645578072,2021-06-26,True
544,Cliente_544,49,1825.294016002871,2021-06-27,False
545,Cliente_545,40,4027.3341744557983,2021-06-28,False
546,Cliente_546,39,5702.672724710708,2021-06-29,True
547,Cliente_547,68,7590.446264661806,2021-06-30,True
548,Cliente_548,42,1030.117258386813,2021-07-01,True
549,Cliente_549,75,5205.796898838873,2021-07-02,False
550,Cliente_550,79,3673.02588809394,2021-07-03,True
551,Cliente_551,78,8675.396395227111,2021-07-04,False
552,Cliente_552,39,7439.979837108177,2021-07-05,True
553,Cliente_553,75,6301.976810238054,2021-07-06,True
554,Cliente_554,75,3495.3908112709623,2021-07-07,True
555,Cliente_555,39,9193.05191851781,2021-07-08,True
556,Cliente_556,66,1405.9060949829086,2021-07-09,True
557,Cliente_557,69,1985.2083881120363,2021-07-10,True
558,Cliente_558,59,4524.671264863205,2021-07-11,False
559,Cliente_559,23,2119.938015671707,2021-07-12,True
560,Cliente_560,32,9607.741278034826,2021-07-13,False
561,Cliente_561,71,8181.903899290451,2021-07-14,True
562,Cliente_562,60,3330.843864416323,2021-07-15,True
563,Cliente_563,77,6296.988060759209,2021-07-16,False
564,Cliente_564,54,9840.974635720737,2021-07-17,True
565,Cliente_565,50,8957.790803183527,2021-07-18,False
566,Cliente_566,25,6407.186017979782,2021-07-19,False
567,Cliente_567,70,9133.515704577434,2021-07-20,True
568,Cliente_568,77,9902.66418832023,2021-07-21,False
569,Cliente_569,61,7690.175406042617,2021-07-22,False
570,Cliente_570,61,1584.8776853460463,2021-07-23,True
571,Cliente_571,22,4614.222127829387,2021-07-24,False
572,Cliente_572,56,8540.43161754921,2021-07-25,True
573,Cliente_573,21,3075.122762245171,2021-07-26,True
574,Cliente_574,23,8475.782659755621,2021-07-27,True
575,Cliente_575,62,2083.048858314964,2021-07-28,True
576,Cliente_576,49,1422.508214330317,2021-07-29,False
577,Cliente_577,69,4456.815503421246,2021-07-30,True
578,Cliente_578,47,1330.5874368395223,2021-07-31,True
579,Cliente_579,64,9615.432366849933,2021-08-01,False
580,Cliente_580,52,8435.851262145694,2021-08-02,True
581,Cliente_581,72,8206.927184168875,2021-08-03,True
582,Cliente_582,57,6668.001306965378,2021-08-04,False
583,Cliente_583,69,2946.9162073289817,2021-08-05,False
584,Cliente_584,33,5664.343300087529,2021-08-06,False
585,Cliente_585,30,6375.466651873069,2021-08-07,False
586,Cliente_586,67,5725.283507742413,2021-08-08,False
587,Cliente_587,77,3342.100311563745,2021-08-09,False
588,Cliente_588,59,5637.231318832533,2021-08-10,False
589,Cliente_589,47,5420.677067817639,2021-08-11,True
590,Cliente_590,36,9967.021982260518,2021-08-12,False
591,Cliente_591,34,9076.925332415834,2021-08-13,False
592,Cliente_592,73,5170.42673394058,2021-08-14,False
593,Cliente_593,36,6606.436446416068,2021-08-15,True
594,Cliente_594,45,7730.844436830057,2021-08-16,True
595,Cliente_595,75,1313.7864421044242,2021-08-17,False
596,Cliente_596,72,9054.29297105056,2021-08-18,False
597,Cliente_597,43,8741.141347761313,2021-08-19,False
598,Cliente_598,54,5116.888879963366,2021-08-20,True
599,Cliente_599,43,4520.527894723418,2021-08-21,True
600,Cliente_600,70,3456.6343737068346,2021-08-22,False
601,Cliente_601,79,5290.091454973315,2021-08-23,True
602,Cliente_602,40,1399.389971799131,2021-08-24,False
603,Cliente_603,26,8669.741800123069,2021-08-25,True
604,Cliente_604,29,1318.8013157669056,2021-08-26,True
605,Cliente_605,70,3961.462288328839,2021-08-27,False
606,Cliente_606,18,9384.30539487091,2021-08-28,False
607,Cliente_607,75,7616.913890711075,2021-08-29,False
608,Cliente_608,75,3532.518645197741,2021-08-30,False
609,Cliente_609,18,3273.841845647966,2021-08-31,True
610,Cliente_610,64,1045.7392583622336,2021-09-01,True
611,Cliente_611,51,7261.428635647751,2021-09-02,True
612,Cliente_612,49,1439.052235058558,2021-09-03,False
613,Cliente_613,79,5793.422674606859,2021-09-04,True
614,Cliente_614,71,9659.097753328448,2021-09-05,False
615,Cliente_615,65,1985.2197404900849,2021-09-06,True
616,Cliente_616,42,9050.319378712607,2021-09-07,False
617,Cliente_617,57,9923.278016305434,2021-09-08,False
618,Cliente_618,62,1553.6532361531154,2021-09-09,True
619,Cliente_619,70,8946.156422237153,2021-09-10,False
620,Cliente_620,18,5644.71118399255,2021-09-11,False
621,Cliente_621,33,9158.62347500122,2021-09-12,True
622,Cliente_622,78,6141.870477276167,2021-09-13,False
623,Cliente_623,56,6959.0080909590815,2021-09-14,False
624,Cliente_624,22,5894.0101719765935,2021-09-15,False
625,Cliente_625,39,8780.435922766137,2021-09-16,True
626,Cliente_626,46,7605.189270583315,2021-09-17,True
627,Cliente_627,72,5691.342809623734,2021-09-18,False
628,Cliente_628,20,8813.447236463922,2021-09-19,True
629,Cliente_629,29,3207.569790298011,2021-09-20,False
630,Cliente_630,43,2416.0659373227336,2021-09-21,False
631,Cliente_631,33,2443.600947970649,2021-09-22,False
632,Cliente_632,68,4006.079908707141,2021-09-23,False
633,Cliente_633,54,3148.2102817091577,2021-09-24,False
634,Cliente_634,39,9370.813154587648,2021-09-25,True
635,Cliente_635,74,1952.506844457256,2021-09-26,False
636,Cliente_636,46,7290.916642356289,2021-09-27,True
637,Cliente_637,31,2702.993858065053,2021-09-28,True
638,Cliente_638,45,8934.734194933151,2021-09-29,False
639,Cliente_639,22,9651.837593664166,2021-09-30,False
640,Cliente_640,64,5189.230078929852,2021-10-01,True
641,Cliente_641,66,8911.643322053184,2021-10-02,True
642,Cliente_642,47,1046.306536792433,2021-10-03,True
643,Cliente_643,63,8379.5222566729,2021-10-04,False
644,Cliente_644,79,3057.6264537243114,2021-10-05,True
645,Cliente_645,69,9178.311783424311,2021-10-06,False
646,Cliente_646,22,1010.0810033209854,2021-10-07,False
647,Cliente_647,29,6005.635615357813,2021-10-08,False
648,Cliente_648,33,7809.722234064412,2021-10-09,True
649,Cliente_649,43,3328.194976281172,2021-10-10,False
650,Cliente_650,43,2738.1957812856376,2021-10-11,False
651,Cliente_651,65,1756.8840202118618,2021-10-12,False
652,Cliente_652,38,3937.902188529637,2021-10-13,False
653,Cliente_653,56,6038.598810779466,2021-10-14,False
654,Cliente_654,53,2042.594711022319,2021-10-15,True
655,Cliente_655,50,4390.258257881189,2021-10-16,False
656,Cliente_656,79,1081.6516418745246,2021-10-17,False
657,Cliente_657,47,8368.114784498575,2021-10-18,True
658,Cliente_658,54,2156.0384628387224,2021-10-19,False
659,Cliente_659,40,3550.086534390234,2021-10-20,True
660,Cliente_660,75,1165.8494686439572,2021-10-21,False
661,Cliente_661,27,4890.167055032611,2021-10-22,True
662,Cliente_662,71,8561.093524670969,2021-10-23,True
663,Cliente_663,22,4529.360903006769,2021-10-24,False
664,Cliente_664,53,2615.475910814501,2021-10-25,False
665,Cliente_665,51,7783.289506454673,2021-10-26,False
666,Cliente_666,69,8099.262836836699,2021-10-27,True
667,Cliente_667,48,2563.781277768101,2021-10-28,True
668,Cliente_668,27,7937.6869768689085,2021-10-29,True
669,Cliente_669,75,9525.680994307042,2021-10-30,False
670,Cliente_670,36,2497.3982823904507,2021-10-31,True
671,Cliente_671,75,7938.85863278922,2021-11-01,True
672,Cliente_672,49,7377.148041423664,2021-11-02,False
673,Cliente_673,18,5262.164995915797,2021-11-03,True
674,Cliente_674,73,1521.2841450291846,2021-11-04,True
675,Cliente_675,22,1672.249759820686,2021-11-05,False
676,Cliente_676,62,8671.731932787829,2021-11-06,True
677,Cliente_677,21,9911.335354755824,2021-11-07,False
678,Cliente_678,33,7084.47031468079,2021-11-08,False
679,Cliente_679,41,5013.624763092894,2021-11-09,False
680,Cliente_680,33,6828.162790617168,2021-11-10,False
681,Cliente_681,72,6349.562733056908,2021-11-11,False
682,Cliente_682,19,4452.510343650596,2021-11-12,True
683,Cliente_683,66,1590.6353011661165,2021-11-13,True
684,Cliente_684,45,8393.616526666969,2021-11-14,False
685,Cliente_685,49,4346.501763148521,2021-11-15,False
686,Cliente_686,44,8369.070790213842,2021-11-16,True
687,Cliente_687,37,3272.57874719544,2021-11-17,False
688,Cliente_688,41,1009.2653186107004,2021-11-18,False
689,Cliente_689,29,2430.4445494908086,2021-11-19,False
690,Cliente_690,67,5216.85475091726,2021-11-20,True
691,Cliente_691,52,9498.732714620468,2021-11-21,True
692,Cliente_692,77,1919.7425772434708,2021-11-22,False
693,Cliente_693,50,8687.887970154094,2021-11-23,False
694,Cliente_694,50,5743.216865906758,2021-11-24,True
695,Cliente_695,78,8433.28689219907,2021-11-25,True
696,Cliente_696,68,3685.3698789099335,2021-11-26,False
697,Cliente_697,60,8559.524482052246,2021-11-27,False
698,Cliente_698,54,7955.40502015124,2021-11-28,True
699,Cliente_699,29,3070.483147282905,2021-11-29,True
700,Cliente_700,20,2182.0161376844026,2021-11-30,True
701,Cliente_701,18,8812.488902790636,2021-12-01,False
702,Cliente_702,50,9669.129880961187,2021-12-02,True
703,Cliente_703,57,1281.720823727646,2021-12-03,False
704,Cliente_704,27,7581.43060276317,2021-12-04,True
705,Cliente_705,60,9185.720598530366,2021-12-05,True
706,Cliente_706,61,8716.240828832488,2021-12-06,True
707,Cliente_707,46,9680.684250431876,2021-12-07,True
708,Cliente_708,30,7840.846705942875,2021-12-08,False
709,Cliente_709,29,4980.6888614281925,2021-12-09,False
710,Cliente_710,48,3807.567914456174,2021-12-10,True
711,Cliente_711,63,3886.684663943147,2021-12-11,False
712,Cliente_712,19,7519.804053527053,2021-12-12,True
713,Cliente_713,78,7712.533108278679,2021-12-13,True
714,Cliente_714,68,2803.232291938414,2021-12-14,True
715,Cliente_715,67,8813.10532141478,2021-12-15,True
716,Cliente_716,52,7434.316361820229,2021-12-16,False
717,Cliente_717,40,6064.752577090444,2021-12-17,True
718,Cliente_718,34,5243.792140922615,2021-12-18,True
719,Cliente_719,43,5889.095252109623,2021-12-19,False
720,Cliente_720,25,2433.21164451338,2021-12-20,True
721,Cliente_721,46,2833.311243486468,2021-12-21,True
722,Cliente_722,43,1820.480413655725,2021-12-22,True
723,Cliente_723,27,2382.922343450014,2021-12-23,False
724,Cliente_724,43,5083.242711447544,2021-12-24,True
725,Cliente_725,79,5773.189543554305,2021-12-25,False
726,Cliente_726,51,1160.7570323048744,2021-12-26,True
727,Cliente_727,68,8171.180450776248,2021-12-27,True
728,Cliente_728,58,3647.511760091301,2021-12-28,False
729,Cliente_729,24,9206.5243146392,2021-12-29,True
730,Cliente_730,21,9707.601372524,2021-12-30,True
731,Cliente_731,75,2669.129872089889,2021-12-31,False
732,Cliente_732,70,5158.875616890946,2022-01-01,False
733,Cliente_733,67,1011.086516497833,2022-01-02,False
734,Cliente_734,62,6384.945386101843,2022-01-03,False
735,Cliente_735,28,6465.758034364041,2022-01-04,False
736,Cliente_736,46,3227.8596004303763,2022-01-05,True
737,Cliente_737,73,6025.714053248781,2022-01-06,False
738,Cliente_738,53,3029.861281993619,2022-01-07,True
739,Cliente_739,42,2447.4292217037105,2022-01-08,True
740,Cliente_740,38,6863.675201220382,2022-01-09,True
741,Cliente_741,78,3933.329175568674,2022-01-10,False
742,Cliente_742,74,6312.375449970602,2022-01-11,False
743,Cliente_743,53,4899.2207407449005,2022-01-12,True
744,Cliente_744,27,9859.162666626136,2022-01-13,False
745,Cliente_745,54,2346.225784008092,2022-01-14,False
746,Cliente_746,26,5181.387369722292,2022-01-15,False
747,Cliente_747,41,7124.109637233927,2022-01-16,False
748,Cliente_748,52,4559.905754919719,2022-01-17,True
749,Cliente_749,66,9772.298666836208,2022-01-18,True
750,Cliente_750,52,7496.988651342415,2022-01-19,False
751,Cliente_751,65,6912.854718080438,2022-01-20,True
752,Cliente_752,53,7813.53340850101,2022-01-21,False
753,Cliente_753,35,9573.837742348453,2022-01-22,False
754,Cliente_754,66,9170.36787686176,2022-01-23,True
755,Cliente_755,56,7518.567773137707,2022-01-24,True
756,Cliente_756,49,7742.454751911548,2022-01-25,True
757,Cliente_757,41,2313.298666316309,2022-01-26,False
758,Cliente_758,40,1925.1316404339916,2022-01-27,True
759,Cliente_759,79,6138.140516597478,2022-01-28,False
760,Cliente_760,49,1165.30873246486,2022-01-29,True
761,Cliente_761,54,5341.207433964324,2022-01-30,True
762,Cliente_762,29,2893.1462192698173,2022-01-31,False
763,Cliente_763,66,4114.149108803556,2022-02-01,False
764,Cliente_764,72,7982.242622136605,2022-02-02,False
765,Cliente_765,30,9471.137538091478,2022-02-03,False
766,Cliente_766,40,1651.7464493170737,2022-02-04,False
767,Cliente_767,42,5808.179853788006,2022-02-05,False
768,Cliente_768,52,8942.8013723764,2022-02-06,False
769,Cliente_769,58,1742.5768099637914,2022-02-07,False
770,Cliente_770,47,8420.626422071506,2022-02-08,True
771,Cliente_771,34,4220.212158354442,2022-02-09,False
772,Cliente_772,66,3898.852319974018,2022-02-10,False
773,Cliente_773,79,9797.197476833073,2022-02-11,True
774,Cliente_774,37,2807.7318087606477,2022-02-12,False
775,Cliente_775,65,7238.745467404128,2022-02-13,True
776,Cliente_776,42,8392.966552088797,2022-02-14,True
777,Cliente_777,39,1370.6514575134452,2022-02-15,False
778,Cliente_778,30,7033.46912518971,2022-02-16,True
779,Cliente_779,76,9563.949769197943,2022-02-17,False
780,Cliente_780,36,2117.9797005525343,2022-02-18,True
781,Cliente_781,66,9065.991724165346,2022-02-19,True
782,Cliente_782,53,6352.989736392425,2022-02-20,True
783,Cliente_783,29,6549.441236762266,2022-02-21,False
784,Cliente_784,78,6516.497573790453,2022-02-22,False
785,Cliente_785,58,3689.5229770358246,2022-02-23,True
786,Cliente_786,36,9416.816337695138,2022-02-24,True
787,Cliente_787,29,9526.154163679348,2022-02-25,False
788,Cliente_788,26,6627.74194192553,2022-02-26,False
789,Cliente_789,24,8050.804533474532,2022-02-27,True
790,Cliente_790,45,6510.321872930422,2022-02-28,True
791,Cliente_791,31,5359.586028166365,2022-03-01,False
792,Cliente_792,48,6947.381064693256,2022-03-02,False
793,Cliente_793,69,5977.0130733276255,2022-03-03,False
794,Cliente_794,36,6377.282763687371,2022-03-04,False
795,Cliente_795,75,8054.492980769757,2022-03-05,False
796,Cliente_796,64,5328.134483040863,2022-03-06,True
797,Cliente_797,33,1366.7869548322549,2022-03-07,False
798,Cliente_798,70,2475.995328905475,2022-03-08,True
799,Cliente_799,22,4947.4649484058455,2022-03-09,False
800,Cliente_800,52,7523.439038866525,2022-03-10,True
801,Cliente_801,29,6339.507834791609,2022-03-11,False
802,Cliente_802,42,6852.647672861085,2022-03-12,False
803,Cliente_803,69,5313.510357186586,2022-03-13,True
804,Cliente_804,76,6541.678197480185,2022-03-14,True
805,Cliente_805,38,3961.15694033196,2022-03-15,False
806,Cliente_806,53,5231.643334269986,2022-03-16,False
807,Cliente_807,70,7698.5115903546,2022-03-17,False
808,Cliente_808,40,8846.495010758092,2022-03-18,False
809,Cliente_809,33,4902.8980056075,2022-03-19,False
810,Cliente_810,74,1392.9549193662506,2022-03-20,True
811,Cliente_811,56,2455.052897321224,2022-03-21,True
812,Cliente_812,62,1187.7502536238428,2022-03-22,False
813,Cliente_813,70,6879.367173135971,2022-03-23,True
814,Cliente_814,59,3990.83162819598,2022-03-24,True
815,Cliente_815,75,5882.307721474307,2022-03-25,True
816,Cliente_816,56,5439.491621054196,2022-03-26,False
817,Cliente_817,31,1733.7384059718402,2022-03-27,True
818,Cliente_818,48,4629.352250114486,2022-03-28,False
819,Cliente_819,75,2985.0501243009094,2022-03-29,True
820,Cliente_820,22,4765.598098008874,2022-03-30,False
821,Cliente_821,52,2832.204523080184,2022-03-31,True
822,Cliente_822,40,8564.0716564924,2022-04-01,False
823,Cliente_823,46,2567.740029204283,2022-04-02,False
824,Cliente_824,60,9647.024963382792,2022-04-03,True
825,Cliente_825,28,4743.166295322468,2022-04-04,False
826,Cliente_826,35,8616.207628171444,2022-04-05,False
827,Cliente_827,64,6658.883363853506,2022-04-06,False
828,Cliente_828,29,7618.152687991774,2022-04-07,False
829,Cliente_829,26,7909.514992601023,2022-04-08,False
830,Cliente_830,27,5543.60393703716,2022-04-09,False
831,Cliente_831,75,5889.704710269595,2022-04-10,False
832,Cliente_832,61,5625.962810278525,2022-04-11,False
833,Cliente_833,34,6292.525402810713,2022-04-12,True
834,Cliente_834,78,1264.5500118085656,2022-04-13,True
835,Cliente_835,55,4559.636528641137,2022-04-14,False
836,Cliente_836,24,6455.698422050544,2022-04-15,False
837,Cliente_837,63,6379.512087302779,2022-04-16,True
838,Cliente_838,30,8136.604851450684,2022-04-17,True
839,Cliente_839,57,6895.084049488977,2022-04-18,True
840,Cliente_840,59,9929.199847066053,2022-04-19,False
841,Cliente_841,26,3554.690757477805,2022-04-20,True
842,Cliente_842,67,4232.359266996084,2022-04-21,False
843,Cliente_843,44,4454.624366810167,2022-04-22,False
844,Cliente_844,75,5192.315263182237,2022-04-23,True
845,Cliente_845,19,8523.982574030884,2022-04-24,False
846,Cliente_846,22,3122.128845632889,2022-04-25,False
847,Cliente_847,46,7984.001863318866,2022-04-26,False
848,Cliente_848,54,4647.791647771691,2022-04-27,False
849,Cliente_849,55,6416.698452958077,2022-04-28,True
850,Cliente_850,36,6692.864799036755,2022-04-29,True
851,Cliente_851,25,4355.63773470041,2022-04-30,False
852,Cliente_852,65,5613.536846852247,2022-05-01,False
853,Cliente_853,62,4717.280571829273,2022-05-02,True
854,Cliente_854,18,1622.195075679575,2022-05-03,False
855,Cliente_855,39,4934.488499351439,2022-05-04,True
856,Cliente_856,69,1876.5405329819696,2022-05-05,False
857,Cliente_857,34,4645.187191722894,2022-05-06,False
858,Cliente_858,24,6336.265598486037,2022-05-07,True
859,Cliente_859,42,6214.734094091506,2022-05-08,True
860,Cliente_860,62,6963.591511074883,2022-05-09,True
861,Cliente_861,21,1857.3535715916369,2022-05-10,True
862,Cliente_862,53,6869.109209773941,2022-05-11,False
863,Cliente_863,23,3809.332510268024,2022-05-12,True
864,Cliente_864,77,4591.413515234,2022-05-13,False
865,Cliente_865,48,8721.876285304352,2022-05-14,True
866,Cliente_866,36,1081.2736371659523,2022-05-15,True
867,Cliente_867,78,6295.713700065449,2022-05-16,False
868,Cliente_868,61,6388.425820900968,2022-05-17,True
869,Cliente_869,71,4569.937987092058,2022-05-18,True
870,Cliente_870,56,3133.250713975025,2022-05-19,True
871,Cliente_871,44,3112.06634435396,2022-05-20,True
872,Cliente_872,27,8953.387026946773,2022-05-21,False
873,Cliente_873,43,4978.219364045717,2022-05-22,False
874,Cliente_874,36,3978.004266902547,2022-05-23,True
875,Cliente_875,56,5038.998164482628,2022-05-24,True
876,Cliente_876,79,7024.513613134252,2022-05-25,True
877,Cliente_877,20,2311.809114202765,2022-05-26,False
878,Cliente_878,62,5044.90451692364,2022-05-27,False
879,Cliente_879,30,6290.959339993483,2022-05-28,False
880,Cliente_880,67,9537.250193662903,2022-05-29,False
881,Cliente_881,45,3272.7500386787733,2022-05-30,True
882,Cliente_882,79,4233.256731246211,2022-05-31,True
883,Cliente_883,75,4414.227309301814,2022-06-01,True
884,Cliente_884,37,6449.8434188039455,2022-06-02,False
885,Cliente_885,45,4210.588477360016,2022-06-03,True
886,Cliente_886,25,5801.60732769726,2022-06-04,False
887,Cliente_887,78,8036.112968605264,2022-06-05,False
888,Cliente_888,58,7348.470347009832,2022-06-06,True
889,Cliente_889,56,5017.31781861327,2022-06-07,True
890,Cliente_890,18,8777.94559906752,2022-06-08,True
891,Cliente_891,20,6023.262246344766,2022-06-09,False
892,Cliente_892,30,5859.152555519912,2022-06-10,False
893,Cliente_893,45,1307.6898934524236,2022-06-11,True
894,Cliente_894,79,9880.236823214454,2022-06-12,True
895,Cliente_895,74,2106.73727676664,2022-06-13,False
896,Cliente_896,77,3080.1782118488195,2022-06-14,True
897,Cliente_897,66,1465.271535173743,2022-06-15,False
898,Cliente_898,42,6760.026701532223,2022-06-16,False
899,Cliente_899,73,3022.31059275412,2022-06-17,True
900,Cliente_900,50,2620.093937254512,2022-06-18,True
901,Cliente_901,55,1797.0002580091725,2022-06-19,True
902,Cliente_902,70,1929.780614116141,2022-06-20,True
903,Cliente_903,23,6262.036303983298,2022-06-21,False
904,Cliente_904,75,7193.870792799359,2022-06-22,False
905,Cliente_905,61,4576.410896179609,2022-06-23,False
906,Cliente_906,62,5319.073734328659,2022-06-24,True
907,Cliente_907,49,7173.709623846857,2022-06-25,False
908,Cliente_908,62,1156.4181116693169,2022-06-26,True
909,Cliente_909,78,3908.1759136325063,2022-06-27,True
910,Cliente_910,64,9757.87973263312,2022-06-28,True
911,Cliente_911,38,6221.0100672592125,2022-06-29,True
912,Cliente_912,33,3288.021219077439,2022-06-30,True
913,Cliente_913,71,5695.570419725918,2022-07-01,True
914,Cliente_914,38,4083.881393088238,2022-07-02,False
915,Cliente_915,28,5790.204899436692,2022-07-03,True
916,Cliente_916,77,2131.6736062598397,2022-07-04,False
917,Cliente_917,54,2194.4318843734964,2022-07-05,False
918,Cliente_918,53,2291.881258354536,2022-07-06,True
919,Cliente_919,52,9458.378127341575,2022-07-07,True
920,Cliente_920,36,7596.090265072076,2022-07-08,True
921,Cliente_921,37,2461.4370519608883,2022-07-09,False
922,Cliente_922,74,2695.141753890413,2022-07-10,True
923,Cliente_923,35,7577.465273837887,2022-07-11,False
924,Cliente_924,64,2405.4746031295654,2022-07-12,True
925,Cliente_925,58,3111.051640013458,2022-07-13,True
926,Cliente_926,66,9670.121495383592,2022-07-14,False
927,Cliente_927,31,3297.758722555887,2022-07-15,False
928,Cliente_928,32,6954.691153340321,2022-07-16,True
929,Cliente_929,48,9807.681586604773,2022-07-17,False
930,Cliente_930,18,4368.670904258133,2022-07-18,False
931,Cliente_931,70,1157.64391775856,2022-07-19,False
932,Cliente_932,71,3197.3256138013685,2022-07-20,False
933,Cliente_933,71,8477.894722075349,2022-07-21,False
934,Cliente_934,20,8781.47952359533,2022-07-22,True
935,Cliente_935,33,7916.674280714121,2022-07-23,True
936,Cliente_936,40,2017.9883716891568,2022-07-24,False
937,Cliente_937,74,8159.593345267628,2022-07-25,True
938,Cliente_938,28,9268.100172941538,2022-07-26,True
939,Cliente_939,29,6405.485882916125,2022-07-27,False
940,Cliente_940,27,9467.878207042584,2022-07-28,True
941,Cliente_941,49,8441.549953406897,2022-07-29,False
942,Cliente_942,33,7002.743652918166,2022-07-30,False
943,Cliente_943,25,6194.667130405734,2022-07-31,True
944,Cliente_944,55,4137.163005177734,2022-08-01,False
945,Cliente_945,29,2433.587007185246,2022-08-02,False
946,Cliente_946,41,6444.585304214867,2022-08-03,False
947,Cliente_947,45,3863.003982563076,2022-08-04,False
948,Cliente_948,70,8797.948007748808,2022-08-05,False
949,Cliente_949,25,9940.032436227655,2022-08-06,True
950,Cliente_950,75,7771.849863540153,2022-08-07,True
951,Cliente_951,45,1814.3352575834567,2022-08-08,False
952,Cliente_952,53,3598.170359775743,2022-08-09,False
953,Cliente_953,43,1981.986685891748,2022-08-10,True
954,Cliente_954,25,6854.604830125442,2022-08-11,False
955,Cliente_955,75,7886.717781002062,2022-08-12,True
956,Cliente_956,77,9331.073477926406,2022-08-13,False
957,Cliente_957,67,4943.551117707889,2022-08-14,False
958,Cliente_958,45,9112.380846296,2022-08-15,False
959,Cliente_959,45,8901.020431371948,2022-08-16,False
960,Cliente_960,54,3854.761450888587,2022-08-17,False
961,Cliente_961,58,8820.105629865138,2022-08-18,False
962,Cliente_962,53,4381.050266935538,2022-08-19,False
963,Cliente_963,44,3671.823471042527,2022-08-20,True
964,Cliente_964,71,6841.671929149537,2022-08-21,True
965,Cliente_965,34,3955.43105096573,2022-08-22,True
966,Cliente_966,26,6671.878734962298,2022-08-23,False
967,Cliente_967,50,6488.486249488251,2022-08-24,False
968,Cliente_968,70,6070.950346136129,2022-08-25,False
969,Cliente_969,37,4423.777338095179,2022-08-26,False
970,Cliente_970,30,5936.497494863291,2022-08-27,False
971,Cliente_971,45,6368.3692748687945,2022-08-28,False
972,Cliente_972,65,5911.1819964592605,2022-08-29,False
973,Cliente_973,46,4999.775074760813,2022-08-30,True
974,Cliente_974,30,1132.0035134163743,2022-08-31,False
975,Cliente_975,63,6283.555369310358,2022-09-01,True
976,Cliente_976,52,2515.9994662844765,2022-09-02,True
977,Cliente_977,78,6783.183720524707,2022-09-03,False
978,Cliente_978,23,7834.098951305794,2022-09-04,False
979,Cliente_979,35,5504.007782176674,2022-09-05,True
980,Cliente_980,68,5881.272984817645,2022-09-06,True
981,Cliente_981,22,9563.30703699392,2022-09-07,False
982,Cliente_982,64,8624.506252353167,2022-09-08,False
983,Cliente_983,42,9228.12864356323,2022-09-09,True
984,Cliente_984,19,8323.896594876278,2022-09-10,False
985,Cliente_985,27,1980.265076620583,2022-09-11,False
986,Cliente_986,73,2340.926703731752,2022-09-12,False
987,Cliente_987,47,5739.6141754206365,2022-09-13,True
988,Cliente_988,67,3214.6269291819845,2022-09-14,True
989,Cliente_989,76,5290.259275370432,2022-09-15,True
990,Cliente_990,62,4549.287914365152,2022-09-16,False
991,Cliente_991,22,5944.72814587408,2022-09-17,False
